,AST,CFGA,CFGM,CFG_PCT,COMMENT,DFGA,DFGM,DFG_PCT,DIST,DRBC,FG_PCT,FTAST,GAME_ID,MIN,ORBC,PASS,PLAYER_ID,PLAYER_NAME,RBC,SAST,SPD,START_POSITION,TCHS,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,UFGA,UFGM,UFG_PCT
0,1,1,0,0.0,,0,0,0.0,1.3,2,0.2,0,0021500179,18:19,0,19,2207,Joe Johnson,2,0,4.23,F,25,BKN,Brooklyn,1610612751,4,1,0.25
1,1,14,6,0.429,,2,0,0.0,1.98,12,0.412,0,0021500179,28:48,4,47,201152,Thaddeus Young,16,1,4.11,F,66,BKN,Brooklyn,1610612751,3,1,0.333
2,2,6,4,0.667,,5,4,0.8,1.76,5,0.556,0,0021500179,26:54,9,28,201572,Brook Lopez,14,0,3.91,C,44,BKN,Brooklyn,1610612751,3,1,0.333
3,2,5,2,0.4,,6,4,0.667,2.34,9,0.417,0,0021500179,31:23,6,37,1626178,Rondae Hollis-Jefferson,15,1,4.45,G,54,BKN,Brooklyn,1610612751,7,3,0.429
4,5,7,2,0.286,,0,0,0.0,1.61,3,0.375,0,0021500179,23:57,0,46,101127,Jarrett Jack,3,0,4.01,G,63,BKN,Brooklyn,1610612751,1,1,1.0
5,0,4,1,0.25,,4,3,0.75,1.13,5,0.286,0,0021500179,16:58,7,20,203080,Thomas Robinson,12,1,3.98,,29,BKN,Brooklyn,1610612751,3,1,0.333
6,3,3,1,0.333,,3,2,0.667,2.1,4,0.5,0,0021500179,29:41,1,58,203499,Shane Larkin,5,1,4.24,,70,BKN,Brooklyn,1610612751,5,3,0.6
7,1,1,1,1.0,,4,4,1.0,1.68,2,0.5,0,0021500179,24:03,1,22,203508,Sergey Karasev,3,0,4.19,,27,BKN,Brooklyn,1610612751,3,1,0.333
8,0,4,1,0.25,,2,2,1.0,1.23,2,0.429,0,0021500179,16:37,1,9,202711,Bojan Bogdanovic,3,0,4.45,,20,BKN,Brooklyn,1610612751,3,2,0.667
9,1,4,2,0.5,,0,0,0.0,1.02,1,0.25,0,0021500179,14:42,3,18,200745,Andrea Bargnani,4,1,4.17,,26,BKN,Brooklyn,1610612751,4,0,0.0
10,0,0,0,0.0,,1,0,0.0,0.23,0,1.0,0,0021500179,3:07,0,0,201961,Wayne Ellington,0,0,4.45,,1,BKN,Brooklyn,1610612751,1,1,1.0
11,1,2,0,0.0,,0,0,0.0,0.37,1,0.0,0,0021500179,5:31,1,5,203900,Markel Brown,2,0,3.99,,9,BKN,Brooklyn,1610612751,1,0,0.0
12,0,0,0,0.0,DNP - Coach's Decision                  ,0,0,0.0,0.0,0,0.0,0,0021500179,0:00,0,0,202388,Donald Sloan,0,0,0.0,,0,BKN,Brooklyn,1610612751,0,0,0.0
13,2,5,4,0.8,,3,0,0.0,1.95,7,0.667,0,0021500179,28:14,4,29,203109,Jae Crowder,11,0,4.13,F,42,BOS,Boston,1610612738,7,4,0.571
14,4,4,2,0.5,,7,1,0.143,1.36,5,0.667,0,0021500179,20:28,1,24,101161,Amir Johnson,6,0,3.97,F,32,BOS,Boston,1610612738,2,2,1.0
15,3,4,2,0.5,,3,1,0.333,1.23,10,0.5,0,0021500179,19:16,2,24,203096,Jared Sullinger,12,0,3.81,C,31,BOS,Boston,1610612738,2,1,0.5
16,4,1,1,1.0,,2,1,0.5,1.5,4,0.4,0,0021500179,21:04,0,26,203935,Marcus Smart,4,1,4.26,G,34,BOS,Boston,1610612738,4,1,0.25
17,9,12,6,0.5,,1,0,0.0,1.92,2,0.467,0,0021500179,27:51,1,48,202738,Isaiah Thomas,3,1,4.13,G,68,BOS,Boston,1610612738,3,1,0.333
18,0,10,9,0.9,,1,1,1.0,1.76,5,0.769,0,0021500179,25:14,1,18,202340,Avery Bradley,6,2,4.18,,33,BOS,Boston,1610612738,3,1,0.333
19,5,3,2,0.667,,4,2,0.5,1.4,16,0.4,0,0021500179,20:49,5,33,203482,Kelly Olynyk,21,0,4.03,,43,BOS,Boston,1610612738,2,0,0.0
20,1,0,0,0.0,,0,0,0.0,1.37,3,0.0,1,0021500179,18:51,3,18,201973,Jonas Jerebko,6,1,4.35,,24,BOS,Boston,1610612738,3,0,0.0
21,7,6,5,0.833,,3,2,0.667,1.73,7,0.714,0,0021500179,25:37,1,51,202323,Evan Turner,8,1,4.04,,64,BOS,Boston,1610612738,1,0,0.0
22,3,4,4,1.0,,6,2,0.333,1.11,7,1.0,0,0021500179,16:57,1,33,101135,David Lee,8,2,3.92,,42,BOS,Boston,1610612738,1,1,1.0
23,1,3,2,0.667,,5,2,0.4,0.64,4,0.6,0,0021500179,9:26,1,14,203092,Tyler Zeller,5,0,4.05,,19,BOS,Boston,1610612738,2,1,0.5
24,0,2,1,0.5,,0,0,0.0,0.45,0,0.4,0,0021500179,6:13,0,4,1626154,RJ Hunter,0,0,4.31,,9,BOS,Boston,1610612738,3,1,0.333
