,AST_PCT,AST_RATIO,AST_TOV,COMMENT,DEF_RATING,DREB_PCT,EFG_PCT,GAME_ID,MIN,NET_RATING,OFF_RATING,OREB_PCT,PACE,PIE,PLAYER_ID,PLAYER_NAME,REB_PCT,START_POSITION,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,TM_TOV_PCT,TS_PCT,USG_PCT
0,0.031,8.1,1.0,,95.4,0.097,0.5,0021500855,33:36,24.2,119.6,0.074,106.49,0.042,203084,Harrison Barnes,0.086,F,GSW,Golden State,1610612744,8.1,0.484,0.144
1,0.242,34.7,1.6,,114.6,0.143,0.571,0021500855,31:52,10.0,124.6,0.0,113.45,0.08,203110,Draymond Green,0.073,F,GSW,Golden State,1610612744,21.7,0.595,0.189
2,0.235,33.3,4.0,,120.0,0.063,0.857,0021500855,21:49,1.9,121.9,0.2,107.32,0.136,101106,Andrew Bogut,0.129,C,GSW,Golden State,1610612744,8.3,0.857,0.156
3,0.036,8.3,1.0,,114.8,0.083,0.45,0021500855,29:08,10.1,124.8,0.0,105.25,0.032,202691,Klay Thompson,0.043,G,GSW,Golden State,1610612744,8.3,0.45,0.161
4,0.4,19.8,1.6,,107.6,0.226,0.926,0021500855,34:02,15.7,123.3,0.0,114.3,0.296,201939,Stephen Curry,0.119,G,GSW,Golden State,1610612744,12.4,0.929,0.376
5,0.259,77.8,0.0,,95.6,0.16,0.5,0021500855,26:17,16.7,112.4,0.0,109.68,0.109,2738,Andre Iguodala,0.087,,GSW,Golden State,1610612744,0.0,0.5,0.031
6,0.2,31.8,3.0,,89.2,0.25,0.4,0021500855,13:46,34.8,124.0,0.1,117.71,0.072,2760,Anderson Varejao,0.192,,GSW,Golden State,1610612744,10.6,0.46,0.179
7,0.0,0.0,0.0,,88.1,0.063,0.5,0021500855,16:50,24.7,112.9,0.077,116.34,0.02,2571,Leandro Barbosa,0.069,,GSW,Golden State,1610612744,25.0,0.5,0.187
8,0.167,9.2,1.0,,93.5,0.25,0.75,0021500855,11:30,19.5,113.1,0.125,98.92,0.281,201578,Marreese Speights,0.188,,GSW,Golden State,1610612744,9.2,0.788,0.382
9,0.071,14.5,1.0,,109.3,0.444,0.25,0021500855,15:04,8.3,117.6,0.0,94.05,0.073,2733,Shaun Livingston,0.211,,GSW,Golden State,1610612744,14.5,0.41,0.185
10,0.0,0.0,0.0,,100.0,0.5,1.5,0021500855,2:02,25.0,125.0,0.0,94.43,0.4,201575,Brandon Rush,0.333,,GSW,Golden State,1610612744,0.0,1.5,0.2
11,0.0,0.0,0.0,,100.0,0.0,0.5,0021500855,2:02,25.0,125.0,0.0,94.43,0.0,1626172,Kevon Looney,0.0,,GSW,Golden State,1610612744,33.3,0.5,0.6
12,0.5,50.0,1.0,,100.0,0.5,0.0,0021500855,2:02,25.0,125.0,0.0,94.43,0.1,203546,Ian Clark,0.333,,GSW,Golden State,1610612744,50.0,0.0,0.2
13,0.103,15.6,1.5,,121.2,0.036,0.625,0021500855,38:37,-13.4,107.8,0.0,108.59,0.106,203095,Evan Fournier,0.016,F,ORL,Orlando,1610612753,10.4,0.704,0.169
14,0.095,11.8,2.0,,122.9,0.217,0.679,0021500855,30:14,-8.5,114.4,0.111,107.8,0.142,203932,Aaron Gordon,0.16,F,ORL,Orlando,1610612753,5.9,0.679,0.195
15,0.174,14.4,0.8,,116.7,0.231,0.412,0021500855,31:32,-7.7,109.0,0.107,108.64,0.064,202696,Nikola Vucevic,0.167,C,ORL,Orlando,1610612753,18.0,0.453,0.299
16,0.087,10.1,0.0,,116.8,0.192,0.375,0021500855,30:03,-8.8,107.9,0.037,110.21,0.05,203506,Victor Oladipo,0.113,G,ORL,Orlando,1610612753,0.0,0.394,0.238
17,0.273,31.8,1.5,,122.3,0.091,0.75,0021500855,28:53,-21.9,100.4,0.0,113.47,0.069,203901,Elfrid Payton,0.039,G,ORL,Orlando,1610612753,21.2,0.676,0.17
18,0.0,0.0,0.0,,115.7,0.273,0.333,0021500855,15:58,-30.9,84.8,0.077,116.46,0.151,101141,Ersan Ilyasova,0.167,,ORL,Orlando,1610612753,0.0,0.709,0.146
19,0.0,0.0,0.0,,102.0,0.214,0.3,0021500855,15:09,-15.9,86.1,0.0,109.56,0.034,1626209,Mario Hezonja,0.107,,ORL,Orlando,1610612753,0.0,0.3,0.14
20,0.2,14.3,1.0,,114.0,0.0,0.5,0021500855,12:10,-40.5,73.5,0.0,103.84,0.065,201943,Brandon Jennings,0.0,,ORL,Orlando,1610612753,14.3,0.5,0.221
21,0.333,11.3,0.5,,118.5,0.125,0.4,0021500855,10:38,-38.6,79.9,0.0,107.93,-0.024,201160,Jason Smith,0.063,,ORL,Orlando,1610612753,22.5,0.425,0.35
22,0.25,52.1,0.0,,139.5,0.222,1.0,0021500855,15:19,-1.5,138.0,0.0,102.73,0.111,201228,CJ Watson,0.125,,ORL,Orlando,1610612753,0.0,1.087,0.081
23,0.0,0.0,0.0,,142.9,0.0,0.5,0021500855,3:49,-24.4,118.5,0.0,97.09,0.042,203473,Dewayne Dedmon,0.0,,ORL,Orlando,1610612753,0.0,0.5,0.237
24,0.0,0.0,0.0,,142.9,0.0,0.0,0021500855,3:49,-24.4,118.5,0.0,97.09,-0.042,203906,Devyn Marble,0.0,,ORL,Orlando,1610612753,0.0,0.0,0.118
25,0.333,41.0,0.0,,142.9,0.333,1.0,0021500855,3:49,-24.4,118.5,0.0,97.09,0.229,203094,Andrew Nicholson,0.143,,ORL,Orlando,1610612753,0.0,1.042,0.171
