,AST,CFGA,CFGM,CFG_PCT,COMMENT,DFGA,DFGM,DFG_PCT,DIST,DRBC,FG_PCT,FTAST,GAME_ID,MIN,ORBC,PASS,PLAYER_ID,PLAYER_NAME,RBC,SAST,SPD,START_POSITION,TCHS,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,UFGA,UFGM,UFG_PCT
0,3,7,4,0.571,,5,3,0.6,2.66,4,0.462,0,0021501214,36:49,1,31,203917,Nik Stauskas,5,3,4.33,F,49,PHI,Philadelphia,1610612755,6,2,0.333
1,2,2,1,0.5,,6,3,0.5,1.01,5,0.4,0,0021501214,14:46,0,19,203924,Jerami Grant,5,1,4.12,F,26,PHI,Philadelphia,1610612755,3,1,0.333
2,3,6,3,0.5,,16,7,0.438,2.29,16,0.556,0,0021501214,34:13,5,49,203457,Nerlens Noel,21,0,4.01,C,64,PHI,Philadelphia,1610612755,3,2,0.667
3,3,4,2,0.5,,11,7,0.636,2.38,10,0.583,1,0021501214,34:25,3,57,203496,Robert Covington,13,2,4.15,G,76,PHI,Philadelphia,1610612755,8,5,0.625
4,4,7,5,0.714,,3,2,0.667,2.46,3,0.727,0,0021501214,33:36,1,76,202397,Ish Smith,4,0,4.39,G,95,PHI,Philadelphia,1610612755,4,3,0.75
5,2,1,0,0.0,,0,0,0.0,2.12,2,0.273,1,0021501214,30:43,2,16,203138,Hollis Thompson,4,0,4.14,,29,PHI,Philadelphia,1610612755,10,3,0.3
6,0,4,2,0.5,,10,5,0.5,1.45,3,0.4,0,0021501214,19:27,6,23,1626174,Christian Wood,9,0,4.45,,34,PHI,Philadelphia,1610612755,1,0,0.0
7,4,2,0,0.0,,3,2,0.667,1.69,6,0.167,1,0021501214,21:37,1,52,204456,TJ McConnell,7,0,4.68,,62,PHI,Philadelphia,1610612755,4,1,0.25
8,3,1,0,0.0,,0,0,0.0,0.99,4,0.2,2,0021501214,14:24,1,28,203088,Kendall Marshall,5,1,4.11,,35,PHI,Philadelphia,1610612755,4,1,0.25
9,0,0,0,0.0,DNP - Coach's Decision                  ,0,0,0.0,0.0,0,0.0,0,0021501214,0:00,0,0,1882,Elton Brand,0,0,0.0,,0,PHI,Philadelphia,1610612755,0,0,0.0
10,0,0,0,0.0,DND - Left Shoulder Injury              ,0,0,0.0,0.0,0,0.0,0,0021501214,0:00,0,0,203477,Isaiah Canaan,0,0,0.0,,0,PHI,Philadelphia,1610612755,0,0,0.0
11,0,0,0,0.0,DND - Right Achilles Strain             ,0,0,0.0,0.0,0,0.0,0,0021501214,0:00,0,0,1626158,Richaun Holmes,0,0,0.0,,0,PHI,Philadelphia,1610612755,0,0,0.0
12,0,0,0,0.0,DND - Lower Back Soreness               ,0,0,0.0,0.0,0,0.0,0,0021501214,0:00,0,0,201171,Carl Landry,0,0,0.0,,0,PHI,Philadelphia,1610612755,0,0,0.0
13,1,3,2,0.667,,1,1,1.0,2.74,5,0.6,1,0021501214,38:22,0,26,1626181,Norman Powell,5,0,4.28,F,40,TOR,Toronto,1610612761,7,4,0.571
14,1,4,3,0.75,,3,2,0.667,1.49,7,0.5,0,0021501214,21:04,1,24,2449,Luis Scola,8,0,4.24,F,36,TOR,Toronto,1610612761,6,2,0.333
15,0,12,5,0.417,,6,2,0.333,1.16,7,0.5,0,0021501214,17:10,10,21,202685,Jonas Valanciunas,17,0,4.06,C,37,TOR,Toronto,1610612761,4,3,0.75
16,6,7,2,0.286,,1,1,1.0,1.52,5,0.4,0,0021501214,22:20,2,23,201942,DeMar DeRozan,7,1,4.08,G,40,TOR,Toronto,1610612761,3,2,0.667
17,4,5,1,0.2,,2,0,0.0,1.72,6,0.308,0,0021501214,26:16,2,47,200768,Kyle Lowry,8,1,3.93,G,66,TOR,Toronto,1610612761,8,3,0.375
18,1,1,1,1.0,,2,0,0.0,0.65,1,1.0,0,0021501214,9:10,0,5,203512,Lucas Nogueira,1,0,4.22,,7,TOR,Toronto,1610612761,1,1,1.0
19,5,4,2,0.5,,2,2,1.0,1.62,3,0.429,0,0021501214,21:44,2,43,1626153,Delon Wright,5,0,4.47,,55,TOR,Toronto,1610612761,3,1,0.333
20,2,3,1,0.333,,2,2,1.0,1.42,5,0.429,0,0021501214,20:42,3,26,201960,DeMarre Carroll,8,2,4.12,,35,TOR,Toronto,1610612761,4,2,0.5
21,1,1,0,0.0,,0,0,0.0,1.06,4,0.0,0,0021501214,14:27,1,20,201574,Jason Thompson,5,1,4.39,,25,TOR,Toronto,1610612761,1,0,0.0
22,4,7,5,0.714,,0,0,0.0,1.99,2,0.7,1,0021501214,27:05,0,24,203082,Terrence Ross,2,0,4.4,,36,TOR,Toronto,1610612761,3,2,0.667
23,0,5,3,0.6,,5,4,0.8,1.53,7,0.75,0,0021501214,21:40,9,23,202687,Bismack Biyombo,16,0,4.24,,33,TOR,Toronto,1610612761,3,3,1.0
24,0,0,0,0.0,DNP - Coach's Decision                  ,0,0,0.0,0.0,0,0.0,0,0021501214,0:00,0,0,202709,Cory Joseph,0,0,0.0,,0,TOR,Toronto,1610612761,0,0,0.0
25,0,0,0,0.0,DNP - Coach's Decision                  ,0,0,0.0,0.0,0,0.0,0,0021501214,0:00,0,0,202335,Patrick Patterson,0,0,0.0,,0,TOR,Toronto,1610612761,0,0,0.0
